age,gender,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation
-0.21586989031622913,-0.976163086334756,-1.0558147344308115,0.5926596936976345,1.842859748396993,1.9108016094554856,-0.1630414159323327,0.18755658236505557,1.6753065843279493,1.4611664362363692,0.26317698684453766,1.7370977017946347,1.6029079741851013,1.4644637544337908
0.6510774603513558,-0.976163086334756,1.9411434176210365,1.4460213836870288,-0.29751162024062966,1.9108016094554856,0.49691600313175477,-0.3019342807016411,-1.000902016834909,-1.5026600064337508,0.26317698684453766,0.3236740225475763,0.19746477016484598,-0.6828438033870169
-0.21586989031622913,-0.976163086334756,-0.7152513080612833,-0.5167105032885784,-0.20445199551725468,-0.5233405681948146,1.0078507791813702,0.4323020138984035,0.3372022837465201,0.47322428867966254,-1.174948624327799,0.3236740225475763,0.9001863721749737,-0.6828438033870169
0.6510774603513558,0.7638780657771084,0.17021360049948972,0.9340043696933922,2.308157872013868,-0.5233405681948146,1.6890971472475254,0.6770474454317514,1.6753065843279493,-1.0086889326553974,-1.174948624327799,1.7370977017946347,0.5488255711699098,1.4644637544337908
-0.6493435656500216,0.7638780657771084,-0.03412445532222705,0.2513150177018764,-1.6934059910912533,-0.5233405681948146,0.8375391871648323,-2.1783159224573097,-1.000902016834909,0.9671953624580159,0.26317698684453766,1.7370977017946347,-0.15389603084021786,1.4644637544337908
0.21760378501756333,0.7638780657771084,-0.17034982587003844,0.1659788487029373,0.07472687865286988,-0.5233405681948146,1.4974966062289197,1.4928655505429125,-1.000902016834909,-0.020746785098690747,-1.174948624327799,1.7370977017946347,-1.5593392348604733,-0.6828438033870169
-1.5162909163176066,0.7638780657771084,-2.077505013539396,0.6779958626965736,0.44696537754636945,-0.5233405681948146,0.624649697144159,0.2691383928761713,-1.000902016834909,0.47322428867966254,0.26317698684453766,0.3236740225475763,-0.15389603084021786,-0.6828438033870169
-0.21586989031622913,0.7638780657771084,-0.17034982587003844,0.2513150177018764,-0.3905712449640047,1.9108016094554856,-1.3765115090501694,0.02439296134282336,1.6753065843279493,0.9671953624580159,-1.174948624327799,-1.089749656699482,0.5488255711699098,-0.6828438033870169
1.0845511356851483,0.7638780657771084,-0.3065751964178495,0.8486682006944526,0.35390575282299486,-0.5233405681948146,-0.5675314469716116,-2.5046431645017737,-1.000902016834909,-1.5026600064337508,1.7013025980168743,0.3236740225475763,0.5488255711699098,-0.6828438033870169
1.5180248110189407,2.503919217888973,0.919453138512452,-1.7114168692737304,0.2608461280996199,-0.5233405681948146,0.12435939559557652,0.8402110664539837,1.6753065843279493,-1.5026600064337508,0.26317698684453766,-1.089749656699482,-0.5052568318452817,-0.6828438033870169
-1.0828172409838142,-0.976163086334756,-0.17034982587003844,1.360685214688089,-1.041988618027629,-0.5233405681948146,-0.38657538045403905,-0.6282615227461047,1.6753065843279493,-1.5026600064337508,1.7013025980168743,0.3236740225475763,0.9001863721749737,-0.6828438033870169
-1.5162909163176066,0.7638780657771084,0.9875658237863575,-1.0287275172822148,-0.9489289933042541,-0.5233405681948146,1.1994513201999775,-0.8730069542794527,0.3372022837465201,1.4611664362363692,-1.174948624327799,0.3236740225475763,0.5488255711699098,-0.6828438033870169
-0.6493435656500216,2.503919217888973,-1.2601527902525285,0.33665118670081595,-0.20445199551725468,1.9108016094554856,1.4016963357196162,1.8191927925873754,0.3372022837465201,-1.0086889326553974,0.26317698684453766,0.3236740225475763,0.5488255711699098,-0.6828438033870169
-1.0828172409838142,-0.976163086334756,0.5107770268690179,0.08064267970399779,-0.5766904944107545,-0.5233405681948146,-1.3978004580522372,1.656029171565144,0.3372022837465201,0.9671953624580159,-1.174948624327799,-1.089749656699482,1.2515471731800376,-0.6828438033870169
0.21760378501756333,-0.976163086334756,-0.9195893638830002,0.8486682006944526,-1.6934059910912533,-0.5233405681948146,-0.17368589043336577,-1.1177523858128013,1.6753065843279493,-1.5026600064337508,-1.174948624327799,-1.089749656699482,0.5488255711699098,-0.6828438033870169
-1.5162909163176066,0.7638780657771084,2.554157585086187,-0.6873828412864572,-0.20445199551725468,-0.5233405681948146,-0.4930201254643757,1.003374687476216,-1.000902016834909,1.4611664362363692,0.26317698684453766,-1.089749656699482,-1.2079784338554094,1.4644637544337908
-1.5162909163176066,0.7638780657771084,0.17021360049948972,-0.09002965829388124,-0.6697501191341293,-0.5233405681948146,-0.10981904342716438,-1.199334196323917,-1.000902016834909,0.47322428867966254,0.26317698684453766,0.3236740225475763,-0.5052568318452817,-0.6828438033870169
-0.6493435656500216,-0.976163086334756,-0.3065751964178495,-1.1993998552800937,2.1220386225671177,-0.5233405681948146,-1.9938910301101216,-0.7098433332572212,0.3372022837465201,-0.020746785098690747,0.26317698684453766,0.3236740225475763,1.6029079741851013,1.4644637544337908
-0.6493435656500216,-0.976163086334756,-0.17034982587003844,-0.004693489294941721,0.2608461280996199,-0.5233405681948146,-2.1642026221266613,-0.791425143768337,-1.000902016834909,-1.0086889326553974,0.26317698684453766,-1.089749656699482,-0.8566176328503455,-0.6828438033870169
1.5180248110189407,0.7638780657771084,-1.1239274197047173,0.507323524698695,0.16778650337624487,-0.5233405681948146,0.9014060341710337,-0.9545887647905692,0.3372022837465201,0.47322428867966254,0.26317698684453766,1.7370977017946347,0.19746477016484598,-0.6828438033870169
0.21760378501756333,-0.976163086334756,0.578889712142924,0.9340043696933922,-1.4142271169211287,-0.5233405681948146,-0.8017098859943526,-0.8730069542794527,-1.000902016834909,-0.514717858877044,0.26317698684453766,0.3236740225475763,-0.15389603084021786,1.4644637544337908
-1.0828172409838142,-0.976163086334756,-0.10223714059613274,0.507323524698695,-0.3905712449640047,-0.5233405681948146,1.6890971472475254,0.2691383928761713,1.6753065843279493,0.47322428867966254,-1.174948624327799,0.3236740225475763,-0.15389603084021786,-0.6828438033870169
-1.0828172409838142,-0.976163086334756,-0.6471386227873777,0.42198735569975543,-0.3905712449640047,-0.5233405681948146,-0.003374298416827749,1.3297019295206796,-1.000902016834909,1.4611664362363692,-1.174948624327799,-1.089749656699482,-0.8566176328503455,-0.6828438033870169
0.6510774603513558,-0.976163086334756,1.736805361799319,-0.004693489294941721,0.44696537754636945,-0.5233405681948146,1.6890971472475254,-0.546679712234989,1.6753065843279493,0.9671953624580159,0.26317698684453766,-1.089749656699482,-1.5593392348604733,-0.6828438033870169
0.6510774603513558,0.7638780657771084,-0.5109132522395666,-0.6020466722875177,1.4706212495034936,1.9108016094554856,-1.0784662230212272,-1.1177523858128013,0.3372022837465201,1.4611664362363692,0.26317698684453766,-1.089749656699482,-0.15389603084021786,-0.6828438033870169
0.21760378501756333,0.7638780657771084,-1.4644908460742454,0.507323524698695,-0.48363086968737945,-0.5233405681948146,1.1355844731937745,1.2481201190095639,1.6753065843279493,-1.0086889326553974,0.26317698684453766,1.7370977017946347,-1.5593392348604733,-0.6828438033870169
-1.5162909163176066,-0.976163086334756,0.3745516563212065,0.2513150177018764,-0.20445199551725468,-0.5233405681948146,1.6890971472475254,0.6770474454317514,1.6753065843279493,1.4611664362363692,-1.174948624327799,-1.089749656699482,0.5488255711699098,-0.6828438033870169
-0.21586989031622913,0.7638780657771084,-1.192040104978623,0.507323524698695,1.191442375333369,-0.5233405681948146,-1.2061999170336315,-0.9545887647905692,0.3372022837465201,-0.020746785098690747,0.26317698684453766,-1.089749656699482,0.9001863721749737,-0.6828438033870169
-0.6493435656500216,-0.976163086334756,0.23832628577339543,-1.5407445312758516,-1.041988618027629,1.9108016094554856,0.4756270541296871,-0.6282615227461047,1.6753065843279493,-1.0086889326553974,0.26317698684453766,1.7370977017946347,-1.5593392348604733,1.4644637544337908
1.5180248110189407,0.7638780657771084,-1.0558147344308115,1.1046767076912707,-0.5766904944107545,-0.5233405681948146,-0.30141958444577005,0.18755658236505557,0.3372022837465201,-1.0086889326553974,-1.174948624327799,0.3236740225475763,0.5488255711699098,1.4644637544337908
-0.6493435656500216,0.7638780657771084,-0.23846251114394382,-1.1140636862811544,-0.5766904944107545,-0.5233405681948146,-0.5888203959736793,0.10597477185393911,-1.000902016834909,-0.514717858877044,0.26317698684453766,1.7370977017946347,1.6029079741851013,1.4644637544337908
-0.21586989031622913,-0.976163086334756,-1.328265475526434,-1.0287275172822148,1.005323125886619,-0.5233405681948146,-0.9400880545077899,-0.7098433332572212,0.3372022837465201,-1.5026600064337508,0.26317698684453766,-1.089749656699482,-0.15389603084021786,-0.6828438033870169
0.6510774603513558,-0.976163086334756,1.396241935429791,-0.2607019962917599,-0.20445199551725468,-0.5233405681948146,-2.0151799791121894,1.4928655505429125,0.3372022837465201,-1.5026600064337508,1.7013025980168743,1.7370977017946347,0.5488255711699098,-0.6828438033870169
0.6510774603513558,0.7638780657771084,-1.6688289018959621,-0.5167105032885784,-0.1113923707938799,-0.5233405681948146,0.869472610667933,0.9217928769650994,-1.000902016834909,0.47322428867966254,1.7013025980168743,0.3236740225475763,-0.8566176328503455,1.4644637544337908
-1.0828172409838142,-0.976163086334756,0.3064389710473011,-1.3700721932779727,-0.6697501191341293,-0.5233405681948146,1.635874774742357,-0.546679712234989,1.6753065843279493,-0.514717858877044,0.26317698684453766,-1.089749656699482,-0.15389603084021786,-0.6828438033870169
-1.5162909163176066,2.503919217888973,-1.3963781608003398,0.507323524698695,0.7261442517164944,1.9108016094554856,1.2846071162082464,1.2481201190095639,-1.000902016834909,0.47322428867966254,-1.174948624327799,-1.089749656699482,-0.8566176328503455,1.4644637544337908
